p0 (For observed curve),n_qc_max (For observed curve),p0(For analytic curve),n_qc_max (For analytic curve)
,,3.751970394079e-10,7.055600369694e-01
,,3.752570514103e-10,7.055680137406e-01
,,3.753170634127e-10,7.055759672817e-01
,,3.753770754151e-10,7.055838976143e-01
,,3.754370874175e-10,7.055918047603e-01
,,3.754970994199e-10,7.055996887414e-01
,,3.755571114223e-10,7.056075495791e-01
,,3.756171234247e-10,7.056153872952e-01
,,3.756771354271e-10,7.056232019114e-01
,,3.757371474295e-10,7.056309934492e-01
,,3.757971594319e-10,7.056387619303e-01
,,3.758571714343e-10,7.056465073762e-01
,,3.759171834367e-10,7.056542298084e-01
,,3.759771954391e-10,7.056619292486e-01
,,3.760372074415e-10,7.056696057181e-01
,,3.760972194439e-10,7.056772592386e-01
,,3.761572314463e-10,7.056848898314e-01
,,3.762172434487e-10,7.056924975180e-01
,,3.762772554511e-10,7.057000823197e-01
,,3.763372674535e-10,7.057076442581e-01
,,3.763972794559e-10,7.057151833544e-01
,,3.764572914583e-10,7.057226996301e-01
,,3.765173034607e-10,7.057301931064e-01
,,3.765773154631e-10,7.057376638046e-01
,,3.766373274655e-10,7.057451117460e-01
,,3.766973394679e-10,7.057525369519e-01
,,3.767573514703e-10,7.057599394436e-01
,,3.768173634727e-10,7.057673192421e-01
,,3.768773754751e-10,7.057746763688e-01
,,3.769373874775e-10,7.057820108447e-01
,,3.769973994799e-10,7.057893226911e-01
,,3.770574114823e-10,7.057966119290e-01
,,3.771174234847e-10,7.058038785796e-01
,,3.771774354871e-10,7.058111226639e-01
,,3.772374474895e-10,7.058183442030e-01
,,3.772974594919e-10,7.058255432180e-01
,,3.773574714943e-10,7.058327197297e-01
,,3.774174834967e-10,7.058398737594e-01
,,3.774774954991e-10,7.058470053278e-01
,,3.775375075015e-10,7.058541144559e-01
,,3.775975195039e-10,7.058612011648e-01
,,3.776575315063e-10,7.058682654752e-01
,,3.777175435087e-10,7.058753074081e-01
,,3.777775555111e-10,7.058823269843e-01
,,3.778375675135e-10,7.058893242246e-01
,,3.778975795159e-10,7.058962991500e-01
,,3.779575915183e-10,7.059032517811e-01
,,3.780176035207e-10,7.059101821387e-01
,,3.780776155231e-10,7.059170902436e-01
,,3.781376275255e-10,7.059239761166e-01
,,3.781976395279e-10,7.059308397782e-01
,,3.782576515303e-10,7.059376812493e-01
,,3.783176635327e-10,7.059445005505e-01
,,3.783776755351e-10,7.059512977023e-01
,,3.784376875375e-10,7.059580727255e-01
,,3.784976995399e-10,7.059648256407e-01
,,3.785577115423e-10,7.059715564684e-01
,,3.786177235447e-10,7.059782652291e-01
,,3.786777355471e-10,7.059849519434e-01
,,3.787377475495e-10,7.059916166319e-01
,,3.787977595519e-10,7.059982593150e-01
,,3.788577715543e-10,7.060048800131e-01
,,3.789177835567e-10,7.060114787468e-01
,,3.789777955591e-10,7.060180555365e-01
,,3.790378075615e-10,7.060246104025e-01
,,3.790978195639e-10,7.060311433652e-01
,,3.791578315663e-10,7.060376544451e-01
,,3.792178435687e-10,7.060441436624e-01
,,3.792778555711e-10,7.060506110376e-01
,,3.793378675735e-10,7.060570565907e-01
,,3.793978795759e-10,7.060634803423e-01
,,3.794578915783e-10,7.060698823124e-01
,,3.795179035807e-10,7.060762625215e-01
,,3.795779155831e-10,7.060826209895e-01
,,3.796379275855e-10,7.060889577369e-01
,,3.796979395879e-10,7.060952727836e-01
,,3.797579515903e-10,7.061015661500e-01
,,3.798179635927e-10,7.061078378561e-01
,,3.798779755951e-10,7.061140879220e-01
,,3.799379875975e-10,7.061203163679e-01
,,3.799979995999e-10,7.061265232137e-01
,,3.800580116023e-10,7.061327084795e-01
,,3.801180236047e-10,7.061388721855e-01
,,3.801780356071e-10,7.061450143515e-01
,,3.802380476095e-10,7.061511349975e-01
,,3.802980596119e-10,7.061572341436e-01
,,3.803580716143e-10,7.061633118097e-01
,,3.804180836167e-10,7.061693680156e-01
,,3.804780956191e-10,7.061754027814e-01
,,3.805381076215e-10,7.061814161268e-01
,,3.805981196239e-10,7.061874080717e-01
,,3.806581316263e-10,7.061933786361e-01
,,3.807181436287e-10,7.061993278396e-01
,,3.807781556311e-10,7.062052557021e-01
,,3.808381676335e-10,7.062111622434e-01
,,3.808981796359e-10,7.062170474832e-01
,,3.809581916383e-10,7.062229114413e-01
,,3.810182036407e-10,7.062287541375e-01
,,3.810782156431e-10,7.062345755912e-01
,,3.811382276455e-10,7.062403758224e-01
,,3.811982396479e-10,7.062461548506e-01
,,3.812582516503e-10,7.062519126954e-01
,,3.813182636527e-10,7.062576493765e-01
,,3.813782756551e-10,7.062633649135e-01
,,3.814382876575e-10,7.062690593260e-01
,,3.814982996599e-10,7.062747326334e-01
,,3.815583116623e-10,7.062803848554e-01
,,3.816183236647e-10,7.062860160114e-01
,,3.816783356671e-10,7.062916261210e-01
,,3.817383476695e-10,7.062972152036e-01
,,3.817983596719e-10,7.063027832786e-01
,,3.818583716743e-10,7.063083303656e-01
,,3.819183836767e-10,7.063138564839e-01
,,3.819783956791e-10,7.063193616529e-01
,,3.820384076815e-10,7.063248458920e-01
,,3.820984196839e-10,7.063303092206e-01
,,3.821584316863e-10,7.063357516579e-01
,,3.822184436887e-10,7.063411732233e-01
,,3.822784556911e-10,7.063465739361e-01
,,3.823384676935e-10,7.063519538156e-01
,,3.823984796959e-10,7.063573128810e-01
,,3.824584916983e-10,7.063626511515e-01
,,3.825185037007e-10,7.063679686464e-01
,,3.825785157031e-10,7.063732653849e-01
,,3.826385277055e-10,7.063785413861e-01
,,3.826985397079e-10,7.063837966691e-01
,,3.827585517103e-10,7.063890312533e-01
,,3.828185637127e-10,7.063942451575e-01
,,3.828785757151e-10,7.063994384010e-01
,,3.829385877175e-10,7.064046110028e-01
,,3.829985997199e-10,7.064097629820e-01
,,3.830586117223e-10,7.064148943575e-01
,,3.831186237247e-10,7.064200051486e-01
,,3.831786357271e-10,7.064250953740e-01
,,3.832386477295e-10,7.064301650528e-01
,,3.832986597319e-10,7.064352142040e-01
,,3.833586717343e-10,7.064402428465e-01
,,3.834186837367e-10,7.064452509993e-01
,,3.834786957391e-10,7.064502386811e-01
,,3.835387077415e-10,7.064552059109e-01
,,3.835987197439e-10,7.064601527077e-01
,,3.836587317463e-10,7.064650790901e-01
,,3.837187437487e-10,7.064699850770e-01
,,3.837787557512e-10,7.064748706873e-01
,,3.838387677536e-10,7.064797359398e-01
,,3.838987797560e-10,7.064845808531e-01
,,3.839587917584e-10,7.064894054460e-01
,,3.840188037608e-10,7.064942097373e-01
,,3.840788157632e-10,7.064989937456e-01
,,3.841388277656e-10,7.065037574897e-01
,,3.841988397680e-10,7.065085009883e-01
,,3.842588517704e-10,7.065132242599e-01
,,3.843188637728e-10,7.065179273232e-01
,,3.843788757752e-10,7.065226101968e-01
,,3.844388877776e-10,7.065272728994e-01
,,3.844988997800e-10,7.065319154494e-01
,,3.845589117824e-10,7.065365378655e-01
,,3.846189237848e-10,7.065411401661e-01
,,3.846789357872e-10,7.065457223699e-01
,,3.847389477896e-10,7.065502844952e-01
,,3.847989597920e-10,7.065548265606e-01
,,3.848589717944e-10,7.065593485845e-01
,,3.849189837968e-10,7.065638505854e-01
,,3.849789957992e-10,7.065683325817e-01
,,3.850390078016e-10,7.065727945917e-01
,,3.850990198040e-10,7.065772366340e-01
,,3.851590318064e-10,7.065816587268e-01
,,3.852190438088e-10,7.065860608885e-01
,,3.852790558112e-10,7.065904431374e-01
,,3.853390678136e-10,7.065948054919e-01
,,3.853990798160e-10,7.065991479702e-01
,,3.854590918184e-10,7.066034705906e-01
,,3.855191038208e-10,7.066077733713e-01
,,3.855791158232e-10,7.066120563306e-01
,,3.856391278256e-10,7.066163194867e-01
,,3.856991398280e-10,7.066205628578e-01
,,3.857591518304e-10,7.066247864621e-01
,,3.858191638328e-10,7.066289903177e-01
,,3.858791758352e-10,7.066331744428e-01
,,3.859391878376e-10,7.066373388556e-01
,,3.859991998400e-10,7.066414835740e-01
,,3.860592118424e-10,7.066456086162e-01
,,3.861192238448e-10,7.066497140003e-01
,,3.861792358472e-10,7.066537997443e-01
,,3.862392478496e-10,7.066578658663e-01
,,3.862992598520e-10,7.066619123842e-01
,,3.863592718544e-10,7.066659393161e-01
,,3.864192838568e-10,7.066699466799e-01
,,3.864792958592e-10,7.066739344936e-01
,,3.865393078616e-10,7.066779027751e-01
,,3.865993198640e-10,7.066818515424e-01
,,3.866593318664e-10,7.066857808133e-01
,,3.867193438688e-10,7.066896906058e-01
,,3.867793558712e-10,7.066935809377e-01
,,3.868393678736e-10,7.066974518269e-01
,,3.868993798760e-10,7.067013032911e-01
,,3.869593918784e-10,7.067051353483e-01
,,3.870194038808e-10,7.067089480161e-01
,,3.870794158832e-10,7.067127413124e-01
,,3.871394278856e-10,7.067165152550e-01
,,3.871994398880e-10,7.067202698615e-01
,,3.872594518904e-10,7.067240051498e-01
,,3.873194638928e-10,7.067277211374e-01
,,3.873794758952e-10,7.067314178421e-01
,,3.874394878976e-10,7.067350952816e-01
,,3.874994999000e-10,7.067387534735e-01
,,3.875595119024e-10,7.067423924355e-01
,,3.876195239048e-10,7.067460121850e-01
,,3.876795359072e-10,7.067496127399e-01
,,3.877395479096e-10,7.067531941176e-01
,,3.877995599120e-10,7.067567563357e-01
,,3.878595719144e-10,7.067602994117e-01
,,3.879195839168e-10,7.067638233632e-01
,,3.879795959192e-10,7.067673282076e-01
,,3.880396079216e-10,7.067708139625e-01
,,3.880996199240e-10,7.067742806454e-01
,,3.881596319264e-10,7.067777282737e-01
,,3.882196439288e-10,7.067811568647e-01
,,3.882796559312e-10,7.067845664361e-01
,,3.883396679336e-10,7.067879570051e-01
,,3.883996799360e-10,7.067913285891e-01
,,3.884596919384e-10,7.067946812055e-01
,,3.885197039408e-10,7.067980148717e-01
,,3.885797159432e-10,7.068013296050e-01
,,3.886397279456e-10,7.068046254227e-01
,,3.886997399480e-10,7.068079023421e-01
,,3.887597519504e-10,7.068111603804e-01
,,3.888197639528e-10,7.068143995550e-01
,,3.888797759552e-10,7.068176198831e-01
,,3.889397879576e-10,7.068208213819e-01
,,3.889997999600e-10,7.068240040686e-01
,,3.890598119624e-10,7.068271679605e-01
,,3.891198239648e-10,7.068303130746e-01
,,3.891798359672e-10,7.068334394282e-01
,,3.892398479696e-10,7.068365470383e-01
,,3.892998599720e-10,7.068396359222e-01
,,3.893598719744e-10,7.068427060969e-01
,,3.894198839768e-10,7.068457575795e-01
,,3.894798959792e-10,7.068487903871e-01
,,3.895399079816e-10,7.068518045368e-01
,,3.895999199840e-10,7.068548000455e-01
,,3.896599319864e-10,7.068577769303e-01
,,3.897199439888e-10,7.068607352082e-01
,,3.897799559912e-10,7.068636748961e-01
,,3.898399679936e-10,7.068665960111e-01
,,3.898999799960e-10,7.068694985702e-01
,,3.899599919984e-10,7.068723825901e-01
,,3.900200040008e-10,7.068752480880e-01
,,3.900800160032e-10,7.068780950805e-01
,,3.901400280056e-10,7.068809235847e-01
,,3.902000400080e-10,7.068837336175e-01
,,3.902600520104e-10,7.068865251955e-01
,,3.903200640128e-10,7.068892983358e-01
,,3.903800760152e-10,7.068920530551e-01
,,3.904400880176e-10,7.068947893701e-01
,,3.905001000200e-10,7.068975072978e-01
,,3.905601120224e-10,7.069002068548e-01
,,3.906201240248e-10,7.069028880579e-01
,,3.906801360272e-10,7.069055509239e-01
,,3.907401480296e-10,7.069081954694e-01
,,3.908001600320e-10,7.069108217111e-01
,,3.908601720344e-10,7.069134296658e-01
,,3.909201840368e-10,7.069160193500e-01
,,3.909801960392e-10,7.069185907805e-01
,,3.910402080416e-10,7.069211439739e-01
,,3.911002200440e-10,7.069236789467e-01
,,3.911602320464e-10,7.069261957157e-01
,,3.912202440488e-10,7.069286942973e-01
,,3.912802560512e-10,7.069311747081e-01
,,3.913402680536e-10,7.069336369647e-01
,,3.914002800560e-10,7.069360810836e-01
,,3.914602920584e-10,7.069385070814e-01
,,3.915203040608e-10,7.069409149744e-01
,,3.915803160632e-10,7.069433047793e-01
,,3.916403280656e-10,7.069456765124e-01
,,3.917003400680e-10,7.069480301903e-01
,,3.917603520704e-10,7.069503658293e-01
,,3.918203640728e-10,7.069526834459e-01
,,3.918803760752e-10,7.069549830564e-01
,,3.919403880776e-10,7.069572646773e-01
,,3.920004000800e-10,7.069595283249e-01
,,3.920604120824e-10,7.069617740156e-01
,,3.921204240848e-10,7.069640017657e-01
,,3.921804360872e-10,7.069662115915e-01
,,3.922404480896e-10,7.069684035093e-01
,,3.923004600920e-10,7.069705775355e-01
,,3.923604720944e-10,7.069727336862e-01
,,3.924204840968e-10,7.069748719778e-01
,,3.924804960992e-10,7.069769924264e-01
,,3.925405081016e-10,7.069790950483e-01
,,3.926005201040e-10,7.069811798597e-01
,,3.926605321064e-10,7.069832468768e-01
,,3.927205441088e-10,7.069852961157e-01
,,3.927805561112e-10,7.069873275926e-01
,,3.928405681136e-10,7.069893413237e-01
,,3.929005801160e-10,7.069913373251e-01
,,3.929605921184e-10,7.069933156128e-01
,,3.930206041208e-10,7.069952762030e-01
,,3.930806161232e-10,7.069972191118e-01
,,3.931406281256e-10,7.069991443552e-01
,,3.932006401280e-10,7.070010519492e-01
,,3.932606521304e-10,7.070029419099e-01
,,3.933206641328e-10,7.070048142532e-01
,,3.933806761352e-10,7.070066689953e-01
,,3.934406881376e-10,7.070085061520e-01
,,3.935007001400e-10,7.070103257394e-01
,,3.935607121424e-10,7.070121277734e-01
,,3.936207241448e-10,7.070139122698e-01
,,3.936807361472e-10,7.070156792447e-01
,,3.937407481496e-10,7.070174287139e-01
,,3.938007601520e-10,7.070191606933e-01
,,3.938607721544e-10,7.070208751988e-01
,,3.939207841568e-10,7.070225722462e-01
,,3.939807961592e-10,7.070242518514e-01
,,3.940408081616e-10,7.070259140302e-01
,,3.941008201640e-10,7.070275587984e-01
,,3.941608321664e-10,7.070291861718e-01
,,3.942208441688e-10,7.070307961661e-01
,,3.942808561712e-10,7.070323887972e-01
,,3.943408681736e-10,7.070339640807e-01
,,3.944008801760e-10,7.070355220324e-01
,,3.944608921784e-10,7.070370626681e-01
,,3.945209041808e-10,7.070385860033e-01
,,3.945809161832e-10,7.070400920538e-01
,,3.946409281856e-10,7.070415808353e-01
,,3.947009401880e-10,7.070430523634e-01
,,3.947609521904e-10,7.070445066537e-01
,,3.948209641928e-10,7.070459437218e-01
,,3.948809761952e-10,7.070473635834e-01
,,3.949409881976e-10,7.070487662541e-01
,,3.950010002000e-10,7.070501517494e-01
,,3.950610122024e-10,7.070515200848e-01
,,3.951210242048e-10,7.070528712760e-01
,,3.951810362072e-10,7.070542053384e-01
,,3.952410482096e-10,7.070555222875e-01
,,3.953010602120e-10,7.070568221389e-01
,,3.953610722144e-10,7.070581049081e-01
,,3.954210842168e-10,7.070593706104e-01
,,3.954810962192e-10,7.070606192614e-01
,,3.955411082216e-10,7.070618508765e-01
,,3.956011202240e-10,7.070630654710e-01
,,3.956611322264e-10,7.070642630605e-01
,,3.957211442288e-10,7.070654436602e-01
,,3.957811562312e-10,7.070666072856e-01
,,3.958411682336e-10,7.070677539521e-01
,,3.959011802360e-10,7.070688836749e-01
,,3.959611922384e-10,7.070699964694e-01
,,3.960212042408e-10,7.070710923509e-01
,,3.960812162432e-10,7.070721713347e-01
,,3.961412282456e-10,7.070732334362e-01
,,3.962012402480e-10,7.070742786704e-01
,,3.962612522505e-10,7.070753070528e-01
,,3.963212642529e-10,7.070763185985e-01
,,3.963812762553e-10,7.070773133228e-01
,,3.964412882577e-10,7.070782912409e-01
,,3.965013002601e-10,7.070792523679e-01
,,3.965613122625e-10,7.070801967191e-01
,,3.966213242649e-10,7.070811243096e-01
,,3.966813362673e-10,7.070820351546e-01
,,3.967413482697e-10,7.070829292691e-01
,,3.968013602721e-10,7.070838066684e-01
,,3.968613722745e-10,7.070846673675e-01
,,3.969213842769e-10,7.070855113815e-01
,,3.969813962793e-10,7.070863387254e-01
,,3.970414082817e-10,7.070871494144e-01
,,3.971014202841e-10,7.070879434635e-01
,,3.971614322865e-10,7.070887208876e-01
,,3.972214442889e-10,7.070894817019e-01
,,3.972814562913e-10,7.070902259213e-01
,,3.973414682937e-10,7.070909535609e-01
,,3.974014802961e-10,7.070916646355e-01
,,3.974614922985e-10,7.070923591601e-01
,,3.975215043009e-10,7.070930371497e-01
,,3.975815163033e-10,7.070936986191e-01
,,3.976415283057e-10,7.070943435834e-01
,,3.977015403081e-10,7.070949720574e-01
,,3.977615523105e-10,7.070955840560e-01
,,3.978215643129e-10,7.070961795941e-01
,,3.978815763153e-10,7.070967586864e-01
,,3.979415883177e-10,7.070973213479e-01
,,3.980016003201e-10,7.070978675933e-01
,,3.980616123225e-10,7.070983974376e-01
,,3.981216243249e-10,7.070989108954e-01
,,3.981816363273e-10,7.070994079815e-01
,,3.982416483297e-10,7.070998887108e-01
,,3.983016603321e-10,7.071003530980e-01
,,3.983616723345e-10,7.071008011577e-01
,,3.984216843369e-10,7.071012329048e-01
,,3.984816963393e-10,7.071016483539e-01
,,3.985417083417e-10,7.071020475197e-01
,,3.986017203441e-10,7.071024304170e-01
,,3.986617323465e-10,7.071027970603e-01
,,3.987217443489e-10,7.071031474643e-01
,,3.987817563513e-10,7.071034816437e-01
,,3.988417683537e-10,7.071037996131e-01
,,3.989017803561e-10,7.071041013871e-01
,,3.989617923585e-10,7.071043869802e-01
,,3.990218043609e-10,7.071046564071e-01
,,3.990818163633e-10,7.071049096824e-01
,,3.991418283657e-10,7.071051468205e-01
,,3.992018403681e-10,7.071053678360e-01
,,3.992618523705e-10,7.071055727435e-01
,,3.993218643729e-10,7.071057615574e-01
,,3.993818763753e-10,7.071059342922e-01
,,3.994418883777e-10,7.071060909624e-01
,,3.995019003801e-10,7.071062315825e-01
,,3.995619123825e-10,7.071063561670e-01
,,3.996219243849e-10,7.071064647302e-01
,,3.996819363873e-10,7.071065572866e-01
,,3.997419483897e-10,7.071066338506e-01
,,3.998019603921e-10,7.071066944366e-01
,,3.998619723945e-10,7.071067390589e-01
,,3.999219843969e-10,7.071067677321e-01
,,3.999819963993e-10,7.071067804703e-01
,,4.000420084017e-10,7.071067772879e-01
,,4.001020204041e-10,7.071067581993e-01
,,4.001620324065e-10,7.071067232187e-01
,,4.002220444089e-10,7.071066723605e-01
,,4.002820564113e-10,7.071066056390e-01
,,4.003420684137e-10,7.071065230684e-01
,,4.004020804161e-10,7.071064246629e-01
,,4.004620924185e-10,7.071063104369e-01
,,4.005221044209e-10,7.071061804045e-01
,,4.005821164233e-10,7.071060345799e-01
,,4.006421284257e-10,7.071058729774e-01
,,4.007021404281e-10,7.071056956112e-01
,,4.007621524305e-10,7.071055024953e-01
,,4.008221644329e-10,7.071052936441e-01
,,4.008821764353e-10,7.071050690715e-01
,,4.009421884377e-10,7.071048287918e-01
,,4.010022004401e-10,7.071045728190e-01
,,4.010622124425e-10,7.071043011673e-01
,,4.011222244449e-10,7.071040138508e-01
,,4.011822364473e-10,7.071037108835e-01
,,4.012422484497e-10,7.071033922795e-01
,,4.013022604521e-10,7.071030580528e-01
,,4.013622724545e-10,7.071027082175e-01
,,4.014222844569e-10,7.071023427876e-01
,,4.014822964593e-10,7.071019617770e-01
,,4.015423084617e-10,7.071015651999e-01
,,4.016023204641e-10,7.071011530702e-01
,,4.016623324665e-10,7.071007254018e-01
,,4.017223444689e-10,7.071002822087e-01
,,4.017823564713e-10,7.070998235049e-01
,,4.018423684737e-10,7.070993493042e-01
,,4.019023804761e-10,7.070988596206e-01
,,4.019623924785e-10,7.070983544680e-01
,,4.020224044809e-10,7.070978338602e-01
,,4.020824164833e-10,7.070972978112e-01
,,4.021424284857e-10,7.070967463347e-01
,,4.022024404881e-10,7.070961794447e-01
,,4.022624524905e-10,7.070955971550e-01
,,4.023224644929e-10,7.070949994794e-01
,,4.023824764953e-10,7.070943864316e-01
,,4.024424884977e-10,7.070937580256e-01
,,4.025025005001e-10,7.070931142750e-01
,,4.025625125025e-10,7.070924551936e-01
,,4.026225245049e-10,7.070917807953e-01
,,4.026825365073e-10,7.070910910936e-01
,,4.027425485097e-10,7.070903861024e-01
,,4.028025605121e-10,7.070896658354e-01
,,4.028625725145e-10,7.070889303062e-01
,,4.029225845169e-10,7.070881795286e-01
,,4.029825965193e-10,7.070874135161e-01
,,4.030426085217e-10,7.070866322826e-01
,,4.031026205241e-10,7.070858358416e-01
,,4.031626325265e-10,7.070850242067e-01
,,4.032226445289e-10,7.070841973916e-01
,,4.032826565313e-10,7.070833554099e-01
,,4.033426685337e-10,7.070824982751e-01
,,4.034026805361e-10,7.070816260010e-01
,,4.034626925385e-10,7.070807386009e-01
,,4.035227045409e-10,7.070798360885e-01
,,4.035827165433e-10,7.070789184773e-01
,,4.036427285457e-10,7.070779857809e-01
,,4.037027405481e-10,7.070770380127e-01
,,4.037627525505e-10,7.070760751863e-01
,,4.038227645529e-10,7.070750973151e-01
,,4.038827765553e-10,7.070741044127e-01
,,4.039427885577e-10,7.070730964925e-01
,,4.040028005601e-10,7.070720735679e-01
,,4.040628125625e-10,7.070710356523e-01
,,4.041228245649e-10,7.070699827593e-01
,,4.041828365673e-10,7.070689149022e-01
,,4.042428485697e-10,7.070678320943e-01
,,4.043028605721e-10,7.070667343492e-01
,,4.043628725745e-10,7.070656216801e-01
,,4.044228845769e-10,7.070644941005e-01
,,4.044828965793e-10,7.070633516236e-01
,,4.045429085817e-10,7.070621942629e-01
,,4.046029205841e-10,7.070610220315e-01
